District,Year,coriander_Area,coriander_Production,coriander_Yield,dry chillies_Area,dry chillies_Production,dry chillies_Yield,garlic_Area,garlic_Production,garlic_Yield,onion_Area,onion_Production,onion_Yield,potato_Area,potato_Production,potato_Yield,sugarcane_Area,sugarcane_Production,sugarcane_Yield,sweet potato_Area,sweet potato_Production,sweet potato_Yield,guar seed_Area,guar seed_Production,guar seed_Yield,sun hemp_Area,sun hemp_Production,sun hemp_Yield,tapioca_Area,tapioca_Production,tapioca_Yield,citrus fruit_Area,citrus fruit_Production,citrus fruit_Yield,mango_Area,mango_Production,mango_Yield,other fresh fruits_Area,other fresh fruits_Production,other fresh fruits_Yield,other vegetables_Area,other vegetables_Production,other vegetables_Yield,pome fruit_Area,pome fruit_Production,pome fruit_Yield,other oilseeds_Area,other oilseeds_Production,other oilseeds_Yield,ginger_Area,ginger_Production,ginger_Yield,banana_Area,banana_Production,banana_Yield,tobacco_Area,tobacco_Production,tobacco_Yield,papaya_Area,papaya_Production,papaya_Yield,watermelon_Area,watermelon_Production,watermelon_Yield,turmeric_Area,turmeric_Production,turmeric_Yield,grapes_Area,grapes_Production,grapes_Yield,orange_Area,orange_Production,orange_Yield
Ganganagar,2019 - 2020,0,0,0,5,35,7,31,620,20,110,3180,28.91,159,4209,26.47,2458,199558,81.19,0,0,0,265798,175089,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2020 - 2021,21,31,1.48,14,153,10.93,58,670,11.55,72,523,7.26,224,3827,17.08,2547,205241,80.58,2,9,4.5,174899,125156,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2021 - 2022,3,4,1.33,38,477,12.55,42,1240,29.52,48,155,3.23,462,14374,31.11,2322,183027,78.82,0,0,0,141308,92535,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganganagar,2022 - 2023,0,0,0,0,0,0,18,37,2.06,43,175,4.07,454,1840,4.05,2060,208478,101.2,0,0,0,238152,197412,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,304,23.38,0,0,0,0,0,0
Hanumangarh,1997 - 1998,0,0,0,0,0,0,0,0,0,0,0,0,100,400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,1998 - 1999,1,1,1,18,18,1,4,1,0.25,30,60,2,74,316,4.27,161,7691,47.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,1999 - 2000,0,0,0,19,19,1,8,7,0.88,54,216,4,77,742,9.64,139,5675,40.83,1,0,0,159060,23275,0.15,11,5,0.45,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2000 - 2001,0,0,0,12,12,1,16,8,0.5,19,76,4,29,110,3.79,64,2665,41.64,1,1,1,247525,88106,0.36,45,22,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2001 - 2002,0,0,0,5,5,1,7,3,0.43,59,236,4,85,322,3.79,36,1717,47.69,1,1,1,233810,82495,0.35,4,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2002 - 2003,0,0,0,6,2,0.33,25,18,0.72,64,10,0.16,66,654,9.91,139,5870,42.23,0,0,0,78845,3717,0.05,3,0,0,0,0,0,275,0,0,0,0,0,161,0,0,922,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
Hanumangarh,2003 - 2004,0,0,0,11,5,0.45,16,0,0,81,35,0.43,94,940,10,40,2136,53.4,0,0,0,244003,0,0,4,6,1.5,0,0,0,334,0,0,0,0,0,27,0,0,604,0,0,9,0,0,92,102,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Hanumangarh,2004 - 2005,1,1,1,15,10,0.67,1,1,1,70,3,0.04,61,1182,19.38,10,484,48.4,0,0,0,166037,24302,0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2005 - 2006,3,3,1,75,36,0.48,1,2,2,27,0,0,107,267,2.5,5,305,61,0,0,0,203742,147927,0.73,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2006 - 2007,0,0,0,10,10,1,5,50,10,38,20,0.53,130,1523,11.72,7,404,57.71,0,0,0,287382,76256,0.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2007 - 2008,0,0,0,51,60,1.18,22,12,0.55,28,15,0.54,271,2047,7.55,21,1199,57.1,0,0,0,319617,277972,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2008 - 2009,2,2,1,35,30,0.86,3,5,1.67,3,48,16,176,3690,20.97,10,594,59.4,0,0,0,371373,316439,0.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2009 - 2010,0,0,0,50,31,0.62,12,48,4,0,0,0,93,1293,13.9,2,115,57.5,0,0,0,195932,72455,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2010 - 2011,0,0,0,123,104,0.85,22,20,0.91,54,48,0.89,252,4239,16.82,18,1206,67,0,0,0,291344,216723,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2011 - 2012,0,0,0,60,43,0.72,44,69,1.57,25,373,14.92,200,2610,13.05,25,1759,70.36,0,0,0,295571,296550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2012 - 2013,0,0,0,12,12,1,20,31,1.55,23,345,15,120,2534,21.12,33,2412,73.09,0,0,0,491009,564698,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2013 - 2014,0,0,0,15,19,1.27,13,65,5,20,300,15,245,5142,20.99,21,1449,69,0,0,0,570776,543852,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2014 - 2015,0,0,0,10,9,0.9,0,0,0,60,900,15,461,9671,20.98,5,363,72.6,0,0,0,518148,462631,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2015 - 2016,4,4,1,19,10,0.53,19,86,4.53,286,4290,15,585,11684,19.97,13,1125,86.54,0,0,0,531579,199844,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2016 - 2017,0,0,0,21,16,0.76,29,50,1.72,83,1084,13.06,717,12503,17.44,31,2210,71.29,0,0,0,373273,130168,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2017 - 2018,0,0,0,9,8,0.89,48,89,1.85,63,945,15,420,9413,22.41,35,2463,70.37,0,0,0,433348,144829,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2018 - 2019,0,0,0,39,27,0.69,11,35,3.18,39,780,20,376,8810,23.43,27,2253,83.44,0,0,0,439406,148255,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2019 - 2020,0,0,0,3,0,0,14,22,1.57,37,740,20,323,7528,23.31,17,1242,73.06,0,0,0,385864,135668,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2020 - 2021,1,2,2,64,23,0.36,25,56,2.24,103,1486,14.43,481,9938,20.66,26,2159,83.04,0,0,0,335382,160122,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2021 - 2022,0,0,0,20,9,0.45,50,228,4.56,135,2502,18.53,875,27646,31.6,26,2638,101.46,0,0,0,321922,192520,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2022 - 2023,0,0,0,0,0,0,19,41,2.16,63,1200,19.05,1225,37692,30.77,32,3323,103.84,0,0,0,391058,197915,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,1998 - 1999,77,70,0.91,687,458,0.67,57,93,1.63,2326,13836,5.95,31,61,1.97,310,14808,47.77,76,185,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,1999 - 2000,52,33,0.63,698,299,0.43,95,187,1.97,2779,19320,6.95,7,5,0.71,197,8044,40.83,29,46,1.59,89680,6933,0.08,5,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,127,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2000 - 2001,110,33,0.3,608,327,0.54,52,80,1.54,2848,21455,7.53,67,24,0.36,137,5706,41.65,22,42,1.91,103941,8314,0.08,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,106,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2001 - 2002,99,73,0.74,647,464,0.72,82,101,1.23,2803,21523,7.68,5,5,1,108,5151,47.69,13,34,2.62,85005,71998,0.85,6,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,100,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2002 - 2003,55,34,0.62,673,276,0.41,85,133,1.56,3137,16050,5.12,19,75,3.95,50,2430,48.6,18,12,0.67,60617,1306,0.02,25,0,0,0,0,0,0,0,0,0,0,0,553,0,0,9853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,1.75,0,0,0,2186,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2003 - 2004,102,127,1.25,1836,1343,0.73,81,118,1.46,3724,17016,4.57,23,78,3.39,45,3136,69.69,0,0,0,66966,0,0,6,1,0.17,0,0,0,0,0,0,0,0,0,955,0,0,10815,0,0,0,0,0,6462,5849,0.91,0,0,0,0,0,0,17,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2004 - 2005,94,108,1.15,1519,1100,0.72,65,98,1.51,3327,18561,5.58,6,13,2.17,27,1783,66.04,16,32,2,55006,40762,0.74,7,5,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2005 - 2006,64,67,1.05,1458,3376,2.32,36,57,1.58,2178,11453,5.26,2,6,3,10,761,76.1,25,69,2.76,55421,27414,0.49,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2006 - 2007,54,64,1.19,1495,1214,0.81,23,34,1.48,1747,9501,5.44,7,52,7.43,18,1039,57.72,8,34,4.25,51389,41104,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2007 - 2008,51,40,0.78,1516,2839,1.87,39,44,1.13,1889,9668,5.12,39,518,13.28,22,1256,57.09,11,31,2.82,55143,43060,0.78,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2008 - 2009,48,54,1.13,1874,2897,1.55,44,86,1.95,2454,12238,4.99,60,531,8.85,18,1070,59.44,7,0,0,58945,46657,0.79,4,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2009 - 2010,65,104,1.6,854,336,0.39,37,15,0.41,1192,4768,4,22,220,10,31,1784,57.55,5,0,0,55180,14326,0.26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2010 - 2011,49,54,1.1,787,552,0.7,41,54,1.32,2589,9358,3.61,30,266,8.87,37,2480,67.03,0,0,0,44280,40809,0.92,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2011 - 2012,39,48,1.23,676,375,0.55,70,73,1.04,2891,6916,2.39,23,105,4.57,54,3799,70.35,0,0,0,38430,36259,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2012 - 2013,48,57,1.19,877,915,1.04,53,80,1.51,2512,6016,2.39,20,172,8.6,43,3143,73.09,17,35,2.06,55562,44764,0.81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2013 - 2014,55,35,0.64,881,220,0.25,36,46,1.28,3518,8988,2.55,16,32,2,30,2069,68.97,33,33,1,65867,70534,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2014 - 2015,55,44,0.8,1236,309,0.25,0,0,0,3551,8436,2.38,22,41,1.86,27,3675,136.11,16,16,1,59525,61050,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2015 - 2016,2,2,1,1296,584,0.45,36,41,1.14,4445,15740,3.54,2,3,1.5,39,3374,86.51,27,27,1,67411,50226,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2016 - 2017,5,6,1.2,1309,1417,1.08,15,21,1.4,3951,9303,2.35,41,77,1.88,25,1782,71.28,77,106,1.38,56386,59166,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2017 - 2018,57,76,1.33,312,271,0.87,24,29,1.21,3908,7391,1.89,15,39,2.6,37,2603,70.35,59,89,1.51,52722,50122,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2018 - 2019,50,65,1.3,461,398,0.86,15,22,1.47,4139,7006,1.69,8,28,3.5,43,3588,83.44,97,115,1.19,45196,45120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2019 - 2020,49,73,1.49,721,1183,1.64,38,42,1.11,4328,11354,2.62,13,54,4.15,78,5698,73.05,63,64,1.02,43416,53244,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2020 - 2021,13,19,1.46,698,738,1.06,22,27,1.23,3611,7623,2.11,11,4,0.36,65,3943,60.66,60,64,1.07,41431,51623,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2021 - 2022,19,28,1.47,1083,1210,1.12,23,29,1.26,5961,11566,1.94,18,21,1.17,48,5089,106.02,42,44,1.05,43287,51174,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumangarh,2022 - 2023,18,25,1.39,0,0,0,15,17,1.13,3541,6320,1.78,1,1,1,17,1198,70.47,24,25,1.04,50551,59314,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,1998 - 1999,2,2,1,108,54,0.5,0,0,0,15,15,1,0,0,0,1,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,1999 - 2000,0,0,0,189,94,0.5,1,0,0,27,40,1.48,0,0,0,5,204,40.8,0,0,0,247109,10816,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2000 - 2001,1,0,0,223,89,0.4,0,0,0,10,8,0.8,0,0,0,0,0,0,0,0,0,317591,75097,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2001 - 2002,4,0,0,162,157,0.97,0,0,0,12,6,0.5,3,1,0.33,0,0,0,0,0,0,313560,32316,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2002 - 2003,8,1,0.13,163,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2003 - 2004,9,11,1.22,206,155,0.75,9,4,0.44,40,400,10,1,1,1,0,0,0,0,0,0,356411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,0,0,0,0,0,12816,13611,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2004 - 2005,783,897,1.15,130,13,0.1,2,1,0.5,41,338,8.24,7,20,2.86,1,48,48,0,0,0,205838,2511,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2005 - 2006,3,3,1,43,34,0.79,2,6,3,50,47,0.94,0,0,0,0,0,0,0,0,0,247735,23452,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2006 - 2007,2,2,1,22,22,1,0,0,0,33,15,0.45,0,0,0,1,58,58,0,0,0,340474,14532,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2007 - 2008,25,20,0.8,31,25,0.81,0,0,0,18,8,0.44,38,19,0.5,0,0,0,0,0,0,329752,19686,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2008 - 2009,1,1,1,21,11,0.52,0,0,0,21,127,6.05,0,0,0,0,0,0,0,0,0,374202,13208,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2009 - 2010,1,2,2,15,8,0.53,0,0,0,0,0,0,7,0,0,1,58,58,0,0,0,317496,2576,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2010 - 2011,9,10,1.11,18,9,0.5,0,0,0,22,10,0.45,0,0,0,1,67,67,0,0,0,424326,127179,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2011 - 2012,15,19,1.27,4,2,0.5,0,0,0,29,21,0.72,0,0,0,0,0,0,0,0,0,429305,138874,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2012 - 2013,1,1,1,15,8,0.53,0,0,0,13,7,0.54,0,0,0,0,0,0,0,0,0,499855,45242,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2013 - 2014,1,1,1,8,4,0.5,0,0,0,76,76,1,1,0,0,1,69,69,0,0,0,579924,53405,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2014 - 2015,2,1,0.5,4,2,0.5,0,0,0,19,19,1,0,0,0,0,0,0,0,0,0,525791,21893,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2015 - 2016,21,22,1.05,6,3,0.5,0,0,0,67,67,1,5,5,1,0,0,0,0,0,0,617109,203745,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2016 - 2017,6,7,1.17,14,7,0.5,0,0,0,31,5,0.16,0,0,0,0,0,0,0,0,0,599121,58866,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2017 - 2018,9,12,1.33,9,5,0.56,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,598611,81593,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaisalmer,2018 - 2019,5,7,1.4,14,7,0.5,0,0,0,15,13,0.87,0,0,0,0,0,0,0,0,0,467471,26811,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
